id,ACTION
12517,0.995580
12518,0.990451
12519,0.555005
12520,0.902537
12521,0.970109
12522,0.961413
12523,0.978115
12524,0.856808
12525,0.962959
12526,0.859129
12527,0.992676
12528,0.957738
12529,0.987629
12530,0.992689
12531,0.577810
12532,0.986180
12533,0.992206
12534,0.939258
12535,0.872450
12536,0.505239
12537,0.979551
12538,0.989165
12539,0.977482
12540,0.465955
12541,0.901626
12542,0.849697
12543,0.992611
12544,0.986506
12545,0.986964
12546,0.894237
12547,0.671017
12548,0.894743
12549,0.551571
12550,0.972052
12551,0.989363
12552,0.981467
12553,0.902231
12554,0.918043
12555,0.992752
12556,0.977658
12557,0.997678
12558,0.888367
12559,0.904573
12560,0.971208
12561,0.987410
12562,0.991477
12563,0.996747
12564,0.991512
12565,0.972538
12566,0.610928
12567,0.922496
12568,0.996199
12569,0.995522
12570,0.993626
12571,0.495572
12572,0.981479
12573,0.447925
12574,0.987232
12575,0.991246
12576,0.875759
12577,0.749301
12578,0.990424
12579,0.988759
12580,0.991168
12581,0.992625
12582,0.980136
12583,0.976918
12584,0.988066
12585,0.986525
12586,0.982860
12587,0.971550
12588,0.873267
12589,0.836691
12590,0.998654
12591,0.914776
12592,0.988562
12593,0.960853
12594,0.988169
12595,0.943135
12596,0.425525
12597,0.993368
12598,0.993307
12599,0.112673
12600,0.977621
12601,0.988307
12602,0.980295
12603,0.955373
12604,0.938677
12605,0.730664
12606,0.917296
12607,0.611290
12608,0.314142
12609,0.568813
12610,0.968132
12611,0.981682
12612,0.844045
12613,0.978086
12614,0.978889
12615,0.860660
12616,0.981718
12617,0.962598
12618,0.904841
12619,0.972823
12620,0.980651
12621,0.864082
12622,0.775385
12623,0.936793
12624,0.958301
12625,0.997684
12626,0.969776
12627,0.924097
12628,0.991899
12629,0.270158
12630,0.975980
12631,0.883474
12632,0.948626
12633,0.828577
12634,0.940278
12635,0.909684
12636,0.090590
12637,0.587330
12638,0.990520
12639,0.986527
12640,0.979946
12641,0.917642
12642,0.896532
12643,0.960010
12644,0.995746
12645,0.954360
12646,0.681171
12647,0.934928
12648,0.910577
12649,0.995287
12650,0.980774
12651,0.983124
12652,0.017032
12653,0.976035
12654,0.970517
12655,0.955584
12656,0.980343
12657,0.903555
12658,0.995550
12659,0.996092
12660,0.844466
12661,0.214254
12662,0.542158
12663,0.981129
12664,0.961841
12665,0.992973
12666,0.044866
12667,0.985618
12668,0.981150
12669,0.957036
12670,0.928069
12671,0.963210
12672,0.976970
12673,0.947233
12674,0.852860
12675,0.810229
12676,0.895023
12677,0.911616
12678,0.022069
12679,0.992427
12680,0.987880
12681,0.974011
12682,0.986788
12683,0.865408
12684,0.237287
12685,0.770938
12686,0.997023
12687,0.978259
12688,0.910185
12689,0.960602
12690,0.969234
12691,0.850156
12692,0.786860
12693,0.729127
12694,0.138949
12695,0.928149
12696,0.924699
12697,0.818634
12698,0.983694
12699,0.996815
12700,0.975036
12701,0.730869
12702,0.936898
12703,0.976243
12704,0.957577
12705,0.901055
12706,0.882295
12707,0.988212
12708,0.904540
12709,0.983275
12710,0.753412
12711,0.995502
12712,0.834791
12713,0.949794
12714,0.988346
12715,0.952946
12716,0.841572
12717,0.972477
12718,0.979085
12719,0.942237
12720,0.927716
12721,0.978211
12722,0.995086
12723,0.961305
12724,0.918056
12725,0.927991
12726,0.987713
12727,0.736234
12728,0.824221
12729,0.972698
12730,0.699745
12731,0.409469
12732,0.534381
12733,0.988335
12734,0.019917
12735,0.843638
12736,0.930049
12737,0.980861
12738,0.656203
12739,0.137546
12740,0.983545
12741,0.285529
12742,0.985646
12743,0.956924
12744,0.927428
12745,0.991139
12746,0.979027
12747,0.973186
12748,0.995668
12749,0.723455
12750,0.981185
12751,0.974251
12752,0.980886
12753,0.423524
12754,0.980092
12755,0.991789
12756,0.979333
12757,0.992461
12758,0.842707
12759,0.890871
12760,0.960948
12761,0.465589
12762,0.992885
12763,0.157938
12764,0.983584
12765,0.917847
12766,0.997089
12767,0.978026
12768,0.913486
12769,0.976098
12770,0.313990
12771,0.460766
12772,0.948258
12773,0.927632
12774,0.986494
12775,0.918572
12776,0.979525
12777,0.888907
12778,0.979607
12779,0.986288
12780,0.914812
12781,0.584604
12782,0.926192
12783,0.949893
12784,0.993464
12785,0.997117
12786,0.869919
12787,0.983830
12788,0.065534
12789,0.967495
12790,0.954524
12791,0.953233
12792,0.944765
12793,0.967459
12794,0.988980
12795,0.942443
12796,0.986264
12797,0.940227
12798,0.898599
12799,0.397711
12800,0.956917
12801,0.939062
12802,0.968257
12803,0.898574
12804,0.938366
12805,0.989242
12806,0.987532
12807,0.908113
12808,0.930494
12809,0.986718
12810,0.991889
12811,0.912975
12812,0.991182
12813,0.956942
12814,0.932090
12815,0.451094
12816,0.935126
12817,0.980238
12818,0.770684
12819,0.506823
12820,0.724791
12821,0.980679
12822,0.906652
12823,0.989773
12824,0.968908
12825,0.956431
12826,0.941933
12827,0.987511
12828,0.985315
12829,0.955268
12830,0.895519
12831,0.978857
12832,0.973264
12833,0.898256
12834,0.915008
12835,0.936385
12836,0.800991
12837,0.958144
12838,0.993465
12839,0.970449
12840,0.950455
12841,0.893763
12842,0.149620
12843,0.713037
12844,0.955567
12845,0.842361
12846,0.989537
12847,0.914041
12848,0.982213
12849,0.977888
12850,0.916208
12851,0.934840
12852,0.987134
12853,0.904326
12854,0.974373
12855,0.959164
12856,0.990949
12857,0.987607
12858,0.582170
12859,0.899990
12860,0.322406
12861,0.721858
12862,0.935758
12863,0.988120
12864,0.065610
12865,0.961095
12866,0.929952
12867,0.730334
12868,0.996618
12869,0.988138
12870,0.908859
12871,0.971035
12872,0.948654
12873,0.957034
12874,0.952203
12875,0.678923
12876,0.144660
12877,0.903068
12878,0.994494
12879,0.081884
12880,0.990836
12881,0.961173
12882,0.386114
12883,0.933397
12884,0.940764
12885,0.990358
12886,0.990955
12887,0.950403
12888,0.892055
12889,0.976016
12890,0.932061
12891,0.983070
12892,0.866736
12893,0.962994
12894,0.996126
12895,0.844130
12896,0.970678
12897,0.966035
12898,0.989527
12899,0.987290
12900,0.994194
12901,0.833059
12902,0.964656
12903,0.932659
12904,0.878427
12905,0.963910
12906,0.974394
12907,0.953637
12908,0.967940
12909,0.997386
12910,0.012168
12911,0.926235
12912,0.968310
12913,0.983596
12914,0.917477
12915,0.892505
12916,0.960267
12917,0.074687
12918,0.913537
12919,0.980530
12920,0.960755
12921,0.940879
12922,0.970658
12923,0.992275
12924,0.224185
12925,0.988025
12926,0.978178
12927,0.981551
12928,0.991342
12929,0.965514
12930,0.993787
12931,0.988900
12932,0.973363
12933,0.823857
12934,0.930346
12935,0.991302
12936,0.970057
12937,0.989851
12938,0.952457
12939,0.367293
12940,0.926493
12941,0.993725
12942,0.992330
12943,0.978876
12944,0.948471
12945,0.994718
12946,0.897587
12947,0.218577
12948,0.996586
12949,0.931510
12950,0.076735
12951,0.807934
12952,0.994763
12953,0.634925
12954,0.930704
12955,0.989576
12956,0.984300
12957,0.881022
12958,0.881976
12959,0.987328
12960,0.890588
12961,0.959549
12962,0.996247
12963,0.675138
12964,0.975551
12965,0.916450
12966,0.997056
12967,0.899792
12968,0.968501
12969,0.968252
12970,0.796777
12971,0.962667
12972,0.632886
12973,0.901179
12974,0.994648
12975,0.987825
12976,0.985054
12977,0.921002
12978,0.907639
12979,0.971851
12980,0.985176
12981,0.907344
12982,0.954695
12983,0.980437
12984,0.884811
12985,0.991082
12986,0.975130
12987,0.956666
12988,0.979977
12989,0.957699
12990,0.969033
12991,0.932164
12992,0.985578
12993,0.950075
12994,0.666072
12995,0.819589
12996,0.982738
12997,0.128349
12998,0.620709
12999,0.997571
13000,0.985892
13001,0.987886
13002,0.945167
13003,0.988029
13004,0.980785
13005,0.992522
13006,0.952369
13007,0.232935
13008,0.875598
13009,0.972213
13010,0.962476
13011,0.975252
13012,0.970014
13013,0.985695
13014,0.994615
13015,0.958717
13016,0.862959
13017,0.969279
13018,0.993952
13019,0.979453
13020,0.960608
13021,0.166589
13022,0.957685
13023,0.970562
13024,0.810481
13025,0.984797
13026,0.946342
13027,0.978912
13028,0.941096
13029,0.198387
13030,0.983204
13031,0.983120
13032,0.983766
13033,0.984058
13034,0.966113
13035,0.065179
13036,0.998015
13037,0.974807
13038,0.972319
13039,0.819235
13040,0.986442
13041,0.961525
13042,0.973539
13043,0.917056
13044,0.987476
13045,0.859733
13046,0.946075
13047,0.967354
13048,0.987869
13049,0.269928
13050,0.738771
13051,0.929874
13052,0.652863
13053,0.945708
13054,0.966294
13055,0.928969
13056,0.930925
13057,0.692849
13058,0.979769
13059,0.983026
13060,0.965998
13061,0.943789
13062,0.829741
13063,0.988398
13064,0.966839
13065,0.947774
13066,0.956793
13067,0.928501
13068,0.997714
13069,0.994800
13070,0.987872
13071,0.973046
13072,0.991959
13073,0.534018
13074,0.980492
13075,0.701139
13076,0.855160
13077,0.632055
13078,0.992313
13079,0.878746
13080,0.925931
13081,0.021165
13082,0.983103
13083,0.938239
13084,0.903929
13085,0.583840
13086,0.821449
13087,0.959107
13088,0.996800
13089,0.934164
13090,0.921656
13091,0.992271
13092,0.848991
13093,0.259402
13094,0.968678
13095,0.950120
13096,0.022922
13097,0.935715
13098,0.936111
13099,0.973155
13100,0.953586
13101,0.986657
13102,0.997093
13103,0.888429
13104,0.981660
13105,0.988336
13106,0.984905
13107,0.955495
13108,0.955444
13109,0.938588
13110,0.973621
13111,0.986927
13112,0.983657
13113,0.947805
13114,0.919832
13115,0.965233
13116,0.964133
13117,0.967582
13118,0.966820
13119,0.916523
13120,0.979676
13121,0.990365
13122,0.852917
13123,0.995961
13124,0.969886
13125,0.975151
13126,0.006477
13127,0.949224
13128,0.965338
13129,0.991030
13130,0.987767
13131,0.979650
13132,0.980503
13133,0.985680
13134,0.996950
13135,0.981019
13136,0.963325
13137,0.797449
13138,0.982684
13139,0.047903
13140,0.942742
13141,0.699374
13142,0.939560
13143,0.985494
13144,0.988183
13145,0.970841
13146,0.698121
13147,0.994167
13148,0.927583
13149,0.925444
13150,0.967577
13151,0.933297
13152,0.995607
13153,0.829623
13154,0.974574
13155,0.993193
13156,0.857337
13157,0.920528
13158,0.986380
13159,0.979463
13160,0.990116
13161,0.962912
13162,0.991040
13163,0.988936
13164,0.936522
13165,0.849120
13166,0.198745
13167,0.886503
13168,0.986555
13169,0.959569
13170,0.844284
13171,0.883146
13172,0.313785
13173,0.991980
13174,0.952866
13175,0.556462
13176,0.426483
13177,0.989988
13178,0.940343
13179,0.903227
13180,0.879085
13181,0.947591
13182,0.989024
13183,0.893130
13184,0.990920
13185,0.990247
13186,0.777012
13187,0.821896
13188,0.988021
13189,0.060009
13190,0.036042
13191,0.996179
13192,0.956417
13193,0.989134
13194,0.967348
13195,0.222830
13196,0.995736
13197,0.513189
13198,0.315096
13199,0.355383
13200,0.726428
13201,0.993835
13202,0.992428
13203,0.998656
13204,0.926339
13205,0.967636
13206,0.987800
13207,0.994462
13208,0.824278
13209,0.984653
13210,0.998596
13211,0.987614
13212,0.977579
13213,0.969029
13214,0.017608
13215,0.976252
13216,0.983275
13217,0.880951
13218,0.843526
13219,0.947607
13220,0.970564
13221,0.949931
13222,0.978372
13223,0.907358
13224,0.889120
13225,0.990451
13226,0.992574
13227,0.939108
13228,0.940534
13229,0.884108
13230,0.850901
13231,0.986942
13232,0.969686
13233,0.845905
13234,0.966941
13235,0.992043
13236,0.985580
13237,0.854471
13238,0.889930
13239,0.963951
13240,0.799594
13241,0.983496
13242,0.930182
13243,0.993755
13244,0.982469
13245,0.787746
13246,0.988169
13247,0.106437
13248,0.970469
13249,0.917763
13250,0.012790
13251,0.887761
13252,0.997166
13253,0.913732
13254,0.955370
13255,0.978172
13256,0.972233
13257,0.724695
13258,0.839492
13259,0.976227
13260,0.989734
13261,0.403553
13262,0.993591
13263,0.982636
13264,0.985950
13265,0.953499
13266,0.908323
13267,0.912904
13268,0.042311
13269,0.711368
13270,0.940549
13271,0.985138
13272,0.904245
13273,0.894937
13274,0.959808
13275,0.989353
13276,0.977443
13277,0.994408
13278,0.995174
13279,0.974534
13280,0.862297
13281,0.964154
13282,0.946898
13283,0.980664
13284,0.374406
13285,0.929451
13286,0.901257
13287,0.957863
13288,0.958426
13289,0.828054
13290,0.951880
13291,0.997207
13292,0.252179
13293,0.996317
13294,0.991909
13295,0.951570
13296,0.969236
13297,0.059452
13298,0.980917
13299,0.860710
13300,0.154609
13301,0.958031
13302,0.950175
13303,0.953408
13304,0.982858
13305,0.964813
13306,0.986939
13307,0.852664
13308,0.131811
13309,0.944609
13310,0.953054
13311,0.583244
13312,0.939911
13313,0.957931
13314,0.986851
13315,0.919801
13316,0.972362
13317,0.897912
13318,0.707535
13319,0.993720
13320,0.810003
13321,0.980878
13322,0.994019
13323,0.766984
13324,0.957450
13325,0.890205
13326,0.893276
13327,0.915576
13328,0.944765
13329,0.906530
13330,0.978780
13331,0.980990
13332,0.918262
13333,0.934138
13334,0.961705
13335,0.780267
13336,0.981337
13337,0.136944
13338,0.985385
13339,0.951279
13340,0.965165
13341,0.972271
13342,0.965334
13343,0.866221
13344,0.992171
13345,0.994519
13346,0.865744
13347,0.987000
13348,0.991925
13349,0.969917
13350,0.900647
13351,0.149124
13352,0.956484
13353,0.994149
13354,0.878904
13355,0.974367
13356,0.855347
13357,0.970760
13358,0.796028
13359,0.385462
13360,0.997149
13361,0.954376
13362,0.980362
13363,0.996143
13364,0.985912
13365,0.929398
13366,0.391315
13367,0.962304
13368,0.971063
13369,0.933526
13370,0.978999
13371,0.926495
13372,0.987715
13373,0.980082
13374,0.978948
13375,0.801267
13376,0.546290
13377,0.915268
13378,0.983673
13379,0.982855
13380,0.988818
13381,0.988517
13382,0.913604
13383,0.997012
13384,0.378017
13385,0.984382
13386,0.962822
13387,0.912633
13388,0.935676
13389,0.660763
13390,0.740516
13391,0.612522
13392,0.425107
13393,0.947612
13394,0.977427
13395,0.975688
13396,0.905219
13397,0.909390
13398,0.858845
13399,0.971444
13400,0.983958
13401,0.774494
13402,0.846806
13403,0.802104
13404,0.075325
13405,0.978758
13406,0.910234
13407,0.989043
13408,0.963385
13409,0.926230
13410,0.952403
13411,0.914675
13412,0.968327
13413,0.996252
13414,0.997503
13415,0.983040
13416,0.804710
13417,0.995027
13418,0.760843
13419,0.986879
13420,0.971332
13421,0.921685
13422,0.967862
13423,0.857622
13424,0.887923
13425,0.976475
13426,0.987360
13427,0.980226
13428,0.880456
13429,0.997359
13430,0.978158
13431,0.993495
13432,0.887063
13433,0.979241
13434,0.957219
13435,0.844799
13436,0.909516
13437,0.983244
13438,0.981852
13439,0.920803
13440,0.791594
13441,0.968757
13442,0.958989
13443,0.966574
13444,0.937649
13445,0.933570
13446,0.962585
13447,0.988475
13448,0.942886
13449,0.984579
13450,0.861920
13451,0.043234
13452,0.990987
13453,0.966962
13454,0.976072
13455,0.974639
13456,0.992081
13457,0.956050
13458,0.805944
13459,0.842576
13460,0.860501
13461,0.913467
13462,0.929473
13463,0.932207
13464,0.966649
13465,0.896154
13466,0.941931
13467,0.991221
13468,0.978338
13469,0.989660
13470,0.021146
13471,0.998771
13472,0.982945
13473,0.995178
13474,0.887528
13475,0.989225
13476,0.972790
13477,0.960343
13478,0.964231
13479,0.941016
13480,0.991299
13481,0.989579
13482,0.997948
13483,0.985513
13484,0.504027
13485,0.114332
13486,0.927184
13487,0.997478
13488,0.973778
13489,0.965373
13490,0.950495
13491,0.256089
13492,0.981551
13493,0.974311
13494,0.556702
13495,0.969835
13496,0.995071
13497,0.973813
13498,0.982775
13499,0.888859
13500,0.870355
13501,0.951606
13502,0.996340
13503,0.958604
13504,0.988226
13505,0.945914
13506,0.727848
13507,0.944877
13508,0.166227
13509,0.203296
13510,0.956519
13511,0.984761
13512,0.986178
13513,0.914870
13514,0.969778
13515,0.986717
13516,0.996610
13517,0.389163
13518,0.993140
13519,0.655908
13520,0.987745
13521,0.938902
13522,0.864971
13523,0.961171
13524,0.987359
13525,0.219980
13526,0.981980
13527,0.385758
13528,0.976683
13529,0.935870
13530,0.835329
13531,0.180616
13532,0.840925
13533,0.947720
13534,0.871971
13535,0.909261
13536,0.753209
13537,0.996451
13538,0.996790
13539,0.986467
13540,0.986291
13541,0.980753
13542,0.731334
13543,0.925974
13544,0.939394
13545,0.993004
13546,0.967322
13547,0.985038
13548,0.979575
13549,0.985113
13550,0.934162
13551,0.976004
13552,0.971739
13553,0.995911
13554,0.970252
13555,0.789136
13556,0.933583
13557,0.884741
13558,0.989001
13559,0.971864
13560,0.857842
13561,0.940935
13562,0.929838
13563,0.964425
13564,0.940990
13565,0.561156
13566,0.942711
13567,0.987578
13568,0.794365
13569,0.105378
13570,0.995569
13571,0.926685
13572,0.835790
13573,0.868972
13574,0.968741
13575,0.815696
13576,0.950878
13577,0.984561
13578,0.925622
13579,0.430663
13580,0.024462
13581,0.990828
13582,0.977093
13583,0.973619
13584,0.785596
13585,0.931522
13586,0.928330
13587,0.976479
13588,0.977875
13589,0.097367
13590,0.979149
13591,0.224927
13592,0.990862
13593,0.971299
13594,0.993377
13595,0.330508
13596,0.850480
13597,0.939174
13598,0.987059
13599,0.982583
13600,0.995161
13601,0.993511
13602,0.944331
13603,0.729502
13604,0.985547
13605,0.951473
13606,0.936224
13607,0.971673
13608,0.927865
13609,0.985317
13610,0.965996
13611,0.987721
13612,0.961061
13613,0.966524
13614,0.913840
13615,0.607729
13616,0.640982
13617,0.770292
13618,0.967022
13619,0.379027
13620,0.987969
13621,0.898864
13622,0.989176
13623,0.989427
13624,0.997543
13625,0.978549
13626,0.997516
13627,0.984358
13628,0.248439
13629,0.991411
13630,0.444214
13631,0.973693
13632,0.765637
13633,0.990793
13634,0.929105
13635,0.978907
13636,0.919014
13637,0.940760
13638,0.961636
13639,0.984911
13640,0.992572
13641,0.988729
13642,0.993082
13643,0.992701
13644,0.765713
13645,0.933616
13646,0.973625
13647,0.993245
13648,0.286535
13649,0.988400
13650,0.979638
13651,0.991785
13652,0.955177
13653,0.986952
13654,0.989297
13655,0.979707
13656,0.951320
13657,0.020534
13658,0.983178
13659,0.960706
13660,0.986255
13661,0.111500
13662,0.945124
13663,0.785024
13664,0.981280
13665,0.988541
13666,0.333369
13667,0.982336
13668,0.707087
13669,0.336819
13670,0.787691
13671,0.872168
13672,0.668272
13673,0.163647
13674,0.940836
13675,0.990572
13676,0.962244
13677,0.925764
13678,0.963469
13679,0.984859
13680,0.936255
13681,0.978326
13682,0.837608
13683,0.843007
13684,0.721655
13685,0.888529
13686,0.982349
13687,0.984729
13688,0.989487
13689,0.992367
13690,0.836457
13691,0.581014
13692,0.836705
13693,0.402087
13694,0.977362
13695,0.966817
13696,0.985112
13697,0.688992
13698,0.962870
13699,0.991618
13700,0.975698
13701,0.213166
13702,0.774133
13703,0.260646
13704,0.868106
13705,0.928171
13706,0.948739
13707,0.965750
13708,0.968713
13709,0.874846
13710,0.981495
13711,0.991409
13712,0.779338
13713,0.912663
13714,0.973076
13715,0.956448
13716,0.365224
13717,0.976952
13718,0.987597
13719,0.663380
13720,0.974043
13721,0.114169
13722,0.993734
13723,0.984481
13724,0.393070
13725,0.968809
13726,0.996658
13727,0.749492
13728,0.944869
13729,0.975088
13730,0.990807
13731,0.596591
13732,0.872386
13733,0.973102
13734,0.981829
13735,0.988825
13736,0.927683
13737,0.904954
13738,0.446493
13739,0.923915
13740,0.661115
13741,0.970190
13742,0.725912
13743,0.993350
13744,0.990124
13745,0.991038
13746,0.970653
13747,0.995860
13748,0.970326
13749,0.944443
13750,0.862417
13751,0.935917
13752,0.890367
13753,0.900739
13754,0.060679
13755,0.980613
13756,0.388854
13757,0.631663
13758,0.990568
13759,0.805064
13760,0.120479
13761,0.981804
13762,0.986054
13763,0.842878
13764,0.828230
13765,0.973954
13766,0.194839
13767,0.986090
13768,0.988075
13769,0.992943
13770,0.368291
13771,0.980317
13772,0.963858
13773,0.622087
13774,0.857295
13775,0.919647
13776,0.983649
13777,0.409386
13778,0.988903
13779,0.938422
13780,0.955296
13781,0.915358
13782,0.238085
13783,0.529916
13784,0.046907
13785,0.972959
13786,0.988010
13787,0.991971
13788,0.803889
13789,0.993237
13790,0.990420
13791,0.879300
13792,0.969619
13793,0.971485
13794,0.988399
13795,0.383516
13796,0.990067
13797,0.743423
13798,0.970248
13799,0.994342
13800,0.258144
13801,0.962349
13802,0.984227
13803,0.936990
13804,0.966218
13805,0.954787
13806,0.968877
13807,0.859340
13808,0.941278
13809,0.024117
13810,0.995510
13811,0.755926
13812,0.244733
13813,0.921315
13814,0.952300
13815,0.954999
13816,0.954661
13817,0.954480
13818,0.980590
13819,0.987134
13820,0.870873
13821,0.950818
13822,0.957043
13823,0.966051
13824,0.638321
13825,0.993656
13826,0.985007
13827,0.968927
13828,0.808392
13829,0.996519
13830,0.994398
13831,0.991232
13832,0.953668
13833,0.790863
13834,0.992765
13835,0.972738
13836,0.988333
13837,0.992030
13838,0.991696
13839,0.984704
13840,0.991978
13841,0.995746
13842,0.825476
13843,0.989055
13844,0.297191
13845,0.973218
13846,0.971759
13847,0.535272
13848,0.912154
13849,0.137504
13850,0.988349
13851,0.974629
13852,0.519353
13853,0.988981
13854,0.915680
13855,0.988179
13856,0.852330
13857,0.996072
13858,0.863581
13859,0.952116
13860,0.534230
13861,0.887309
13862,0.980378
13863,0.990780
13864,0.980457
13865,0.863793
13866,0.957714
13867,0.989266
13868,0.995999
13869,0.976223
13870,0.934989
13871,0.992604
13872,0.973453
13873,0.863192
13874,0.897375
13875,0.978268
13876,0.184321
13877,0.985869
13878,0.981789
13879,0.820726
13880,0.569074
13881,0.989555
13882,0.989597
13883,0.959765
13884,0.993224
13885,0.214022
13886,0.965089
13887,0.979528
13888,0.962429
13889,0.989261
13890,0.668658
13891,0.948212
13892,0.972854
13893,0.935860
13894,0.985698
13895,0.938318
13896,0.749266
13897,0.942726
13898,0.992456
13899,0.986108
13900,0.995071
13901,0.812288
13902,0.985275
13903,0.326956
13904,0.991805
13905,0.987734
13906,0.974369
13907,0.989841
13908,0.982571
13909,0.574241
13910,0.048998
13911,0.993749
13912,0.846323
13913,0.979973
13914,0.938489
13915,0.954359
13916,0.924129
13917,0.953451
13918,0.879698
13919,0.970417
13920,0.708201
13921,0.882260
13922,0.993842
13923,0.917970
13924,0.008366
13925,0.979709
13926,0.959327
13927,0.676953
13928,0.978315
13929,0.962725
13930,0.975863
13931,0.980983
13932,0.828092
13933,0.943804
13934,0.611815
13935,0.963803
13936,0.865177
13937,0.977201
13938,0.920229
13939,0.966998
13940,0.946189
13941,0.994527
13942,0.984014
13943,0.946774
13944,0.966645
13945,0.446129
13946,0.976499
13947,0.989512
13948,0.900260
13949,0.976836
13950,0.602380
13951,0.981986
13952,0.940258
13953,0.985714
13954,0.751898
13955,0.991591
13956,0.981559
13957,0.719149
13958,0.964396
13959,0.943376
13960,0.979475
13961,0.995029
13962,0.867665
13963,0.993156
13964,0.975137
13965,0.976784
13966,0.984806
13967,0.986965
13968,0.971094
13969,0.930814
13970,0.908158
13971,0.896953
13972,0.938791
13973,0.970328
13974,0.827255
13975,0.980377
13976,0.987010
13977,0.960698
13978,0.933892
13979,0.846906
13980,0.970911
13981,0.906154
13982,0.728504
13983,0.937234
13984,0.988893
13985,0.394907
13986,0.990610
13987,0.949374
13988,0.992594
13989,0.202011
13990,0.985839
13991,0.987832
13992,0.802726
13993,0.793552
13994,0.902083
13995,0.911653
13996,0.910226
13997,0.033546
13998,0.981026
13999,0.078055
14000,0.989030
14001,0.950927
14002,0.963722
14003,0.972001
14004,0.991869
14005,0.938187
14006,0.773011
14007,0.982387
14008,0.977748
14009,0.939827
14010,0.969692
14011,0.968454
14012,0.986562
14013,0.952339
14014,0.122252
14015,0.940781
14016,0.792852
14017,0.925501
14018,0.952597
14019,0.972335
14020,0.980011
14021,0.986854
14022,0.969371
14023,0.961897
14024,0.877130
14025,0.811473
14026,0.904519
14027,0.965739
14028,0.979299
14029,0.972776
14030,0.955171
14031,0.995170
14032,0.939310
14033,0.927471
14034,0.989220
14035,0.979947
14036,0.840343
14037,0.985384
14038,0.981320
14039,0.982479
14040,0.830170
14041,0.026312
14042,0.966158
14043,0.975130
14044,0.973912
14045,0.749631
14046,0.990705
14047,0.830308
14048,0.996979
14049,0.993694
14050,0.953114
14051,0.930515
14052,0.876851
14053,0.121373
14054,0.984046
14055,0.810840
14056,0.987721
14057,0.951113
14058,0.281186
14059,0.278133
14060,0.966032
14061,0.739070
14062,0.978482
14063,0.770586
14064,0.845986
14065,0.992105
14066,0.978239
14067,0.986583
14068,0.906753
14069,0.976948
14070,0.432245
14071,0.865170
14072,0.981697
14073,0.950887
14074,0.615769
14075,0.859360
14076,0.995448
14077,0.841560
14078,0.923454
14079,0.978594
14080,0.939727
14081,0.990513
14082,0.962096
14083,0.990388
14084,0.993154
14085,0.973643
14086,0.747802
14087,0.964540
14088,0.966916
14089,0.974658
14090,0.986368
14091,0.994201
14092,0.891492
14093,0.905886
14094,0.843401
14095,0.060070
14096,0.057495
14097,0.993868
14098,0.917453
14099,0.873730
14100,0.956055
14101,0.979729
14102,0.006416
14103,0.992554
14104,0.977286
14105,0.990072
14106,0.387406
14107,0.767475
14108,0.971934
14109,0.959178
14110,0.989705
14111,0.996155
14112,0.983013
14113,0.352554
14114,0.484891
14115,0.986407
14116,0.869049
14117,0.987458
14118,0.978802
14119,0.994629
14120,0.951596
14121,0.923100
14122,0.956113
14123,0.984785
14124,0.960030
14125,0.884317
14126,0.977683
14127,0.951401
14128,0.911398
14129,0.973630
14130,0.851671
14131,0.989762
14132,0.072709
14133,0.966201
14134,0.932034
14135,0.433965
14136,0.108509
14137,0.920465
14138,0.941743
14139,0.924442
14140,0.214846
14141,0.987386
14142,0.995626
14143,0.992494
14144,0.993345
14145,0.428065
14146,0.928376
14147,0.977196
14148,0.336180
14149,0.925317
14150,0.957174
14151,0.955458
14152,0.934619
14153,0.894849
14154,0.996150
14155,0.322367
14156,0.968883
14157,0.813861
14158,0.935313
14159,0.889109
14160,0.989916
14161,0.978004
14162,0.526944
14163,0.991057
14164,0.967291
14165,0.939668
14166,0.412553
14167,0.919368
14168,0.924110
14169,0.950052
14170,0.984758
14171,0.951833
14172,0.774932
14173,0.987555
14174,0.949892
14175,0.973163
14176,0.059850
14177,0.983501
14178,0.817811
14179,0.984592
14180,0.963630
14181,0.506920
14182,0.991697
14183,0.962161
14184,0.977837
14185,0.988188
14186,0.895912
14187,0.991325
14188,0.963578
14189,0.979469
14190,0.050525
14191,0.944777
14192,0.055978
14193,0.746895
14194,0.975526
14195,0.915111
14196,0.210055
14197,0.987359
14198,0.840379
14199,0.807941
14200,0.987570
14201,0.947434
14202,0.765700
14203,0.774041
14204,0.959815
14205,0.990857
14206,0.988744
14207,0.963318
14208,0.988935
14209,0.998660
14210,0.876762
14211,0.884509
14212,0.995687
14213,0.752452
14214,0.914643
14215,0.901801
14216,0.997191
14217,0.920344
14218,0.976879
14219,0.976019
14220,0.967350
14221,0.969286
14222,0.930922
14223,0.963995
14224,0.909008
14225,0.987515
14226,0.995399
14227,0.377502
14228,0.909656
14229,0.969136
14230,0.935492
14231,0.937099
14232,0.865734
14233,0.577264
14234,0.857383
14235,0.767550
14236,0.906971
14237,0.906497
14238,0.876915
14239,0.998900
14240,0.039433
14241,0.993494
14242,0.989569
14243,0.205171
14244,0.945295
14245,0.264692
14246,0.062432
14247,0.991551
14248,0.942284
14249,0.988649
14250,0.862747
14251,0.879924
14252,0.885975
14253,0.678560
14254,0.958846
14255,0.964558
14256,0.978575
14257,0.986168
14258,0.987390
14259,0.991611
14260,0.775781
14261,0.981233
14262,0.309375
14263,0.979224
14264,0.947340
14265,0.567847
